Fips,Year,Area,GDP,GDPGrowth,Size.of.Metro.Area,Personal.Income,Num.Of.Jobs,Job.Growth,TYPE,land_area,population,households,dem_inc_median,dem_inc_less25,dem_inc_25to50,dem_inc_50to100,dem_inc_100to200,dem_inc_greater200,opticalfiber,advdl_gr1gig
30780,2011,"Little Rock-North Little Rock-Conway, AR (MSA)",41549,0.96,92.56,40346,355516,0.75,HU,3980.87046,709338,310871,48432.453,0.3013,0.318,0.2919,0.0723,0.0164,0.0866,0.0866
30860,2011,"Logan, UT-ID (MSA)",26337,1.68,58.67,28731,54583,1.79,HU,1766.264108,128009,42452,47213.8354,0.2665,0.363,0.2988,0.0613,0.0104,0,0
30980,2011,"Longview, TX (MSA)",43203,4.27,96.24,39788,102382,2.33,HU,1717.084466,216386,88172,43826.8527,0.366,0.3165,0.2512,0.0525,0.0138,0.0791,0
31020,2011,"Longview, WA (MSA)",25850,0.03,57.59,33261,37179,-0.44,HU,1144.795243,103979,44058,48858.2908,0.3076,0.3134,0.3075,0.0641,0.0074,0.0638,0.0078
31100,2011,"Los Angeles-Long Beach-Anaheim, CA (MSA)",50279,0.37,112,44768,5526440,1.11,HU,5377.30105,12985756,4531052,64590.2609,0.2709,0.2635,0.2946,0.1321,0.0389,0.192,0.0088
31140,2011,"Louisville/Jefferson County, KY-IN (MSA)",42117,2.07,93.82,39241,600778,0.91,HU,3956.747149,1294390,564396,50402.6231,0.284,0.3038,0.3043,0.0887,0.0192,0.0388,0.0239
31180,2011,"Lubbock, TX (MSA)",31021,-3.76,69.1,34545,134408,1.46,HU,1691.290584,288151,119269,43030.2334,0.3855,0.3022,0.2395,0.058,0.0148,0.3673,0
31340,2011,"Lynchburg, VA (MSA)",29354,-0.91,65.39,34334,105647,-0.18,HU,2024.741444,256485,114149,46876.8818,0.3191,0.3289,0.2815,0.0592,0.0113,0.0117,0.0062
31420,2011,"Macon, GA (MSA)",29389,1.13,65.47,36015,99689,0.62,HU,1676.057745,233292,101885,43904.6955,0.3411,0.2887,0.2804,0.0721,0.0176,0.0023,0.0015
31460,2011,"Madera, CA (MSA)",21027,-1.77,46.84,29790,44119,-1.44,HU,2064.089781,155404,50272,48144.3329,0.3336,0.3187,0.266,0.0696,0.012,0,0
31540,2011,"Madison, WI (MSA)",54649,0.99,121.74,46479,369617,1.81,HU,2612.923737,574233,255451,59318.9284,0.2149,0.2886,0.3706,0.1057,0.0202,0.0237,0.0012
31700,2011,"Manchester-Nashua, NH (MSA)",50682,4.37,112.9,49169,199637,1.07,HU,823.0813424,400106,165709,69306.3857,0.1925,0.2618,0.3777,0.1426,0.0254,0.0249,0.0007
31740,2011,"Manhattan, KS (MSA)",27037,0.9,60.23,43129,42363,-1.47,HU,1778.795529,129872,52519,44429.0493,0.3504,0.3302,0.2536,0.0581,0.0078,0.1683,0
31860,2011,"Mankato-North Mankato, MN (MSA)",36236,2.3,80.72,38055,54439,2.25,HU,1147.873846,97384,39329,50965.7373,0.2684,0.3267,0.3267,0.0678,0.0104,0.0063,0
31900,2011,"Mansfield, OH (MSA)",26291,2.95,58.57,31642,54366,1.77,HU,448.3684014,123601,54309,44092.7468,0.3166,0.3279,0.2858,0.0603,0.0094,0,0
32580,2011,"McAllen-Edinburg-Mission, TX (MSA)",16793,-0.64,37.41,22127,241791,2.23,HU,1546.679007,799134,255246,31806.8239,0.5017,0.286,0.1649,0.0372,0.0103,0.0015,0
32780,2011,"Medford, OR (MSA)",26517,-0.12,59.07,34907,78594,-0.78,HU,2698.065086,205246,91694,45670.7725,0.3303,0.3207,0.2713,0.0622,0.0156,0.1188,0
32820,2011,"Memphis, TN-MS-AR (MSA)",42133,-0.17,93.86,38637,619976,0.68,HU,4456.787232,1324099,553772,50740.049,0.2973,0.2872,0.3005,0.092,0.0231,0.0032,0.0019
32900,2011,"Merced, CA (MSA)",19649,-3.76,43.77,29995,69549,-0.68,HU,1879.451387,260989,85297,45914.5511,0.3301,0.3197,0.2766,0.0639,0.0097,0.0085,0.0001
33100,2011,"Miami-Fort Lauderdale-West Palm Beach, FL (MSA)",40413,-0.6,90.03,43106,2339832,1.96,HU,6187.298374,5553563,2447795,51976.237,0.3055,0.2842,0.2753,0.1015,0.0336,0.0011,0
33140,2011,"Michigan City-La Porte, IN (MSA)",28451,2.92,63.38,32026,44366,0.6,HU,553.449065,112258,48783,48354.9791,0.2729,0.3162,0.3381,0.0626,0.0102,0.1056,0.1056
33260,2011,"Midland, TX (MSA)",91598,3.93,204.05,77495,79096,8.86,HU,885.3754711,140828,55847,59142.9673,0.316,0.2925,0.2692,0.0996,0.0227,0,0
33340,2011,"Milwaukee-Waukesha-West Allis, WI (MSA)",49510,1.24,110.29,45477,836227,1.19,HU,3159.782242,1559552,670535,56414.7712,0.2494,0.2866,0.3378,0.1044,0.0218,0.0147,0.0012
33460,2011,"Minneapolis-St. Paul-Bloomington, MN-WI (MSA)",53968,1.5,120.22,48857,1837729,2.06,HU,5866.708163,3303082,1363081,66673.1801,0.1783,0.2625,0.3871,0.1423,0.0297,0.0127,0
33540,2011,"Missoula, MT (MSA)",35775,0.52,79.69,35342,58938,1.14,HU,2595.243043,110651,50719,43308.231,0.3588,0.3133,0.266,0.0521,0.0098,0,0
33660,2011,"Mobile, AL (MSA)",35743,1.62,79.62,32580,182818,-0.46,HU,1580.796151,415702,179358,42023.6479,0.3689,0.3034,0.2603,0.0538,0.0137,0.651,0.651
33700,2011,"Modesto, CA (MSA)",25473,-2.62,56.75,33005,165809,-0.14,HU,1442.18128,519213,180713,52681.4597,0.2919,0.3038,0.3116,0.0748,0.0179,0.0083,0
33740,2011,"Monroe, LA (MSA)",32006,-1.36,71.3,34014,77966,0.17,HU,1474.741011,176660,75919,40455.6158,0.3956,0.2957,0.2378,0.0573,0.0136,0,0
33780,2011,"Monroe, MI (MSA)",22221,2.03,49.5,36227,39655,1.12,HU,618.7327567,151757,62880,57524.1138,0.2132,0.261,0.3886,0.1244,0.0129,0,0
33860,2011,"Montgomery, AL (MSA)",35083,0.19,78.15,37044,175890,-1.02,HU,2699.917763,377444,162758,47969.3025,0.3088,0.3041,0.2873,0.0827,0.0171,0.0079,0.0006
34060,2011,"Morgantown, WV (MSA)",40819,-0.89,90.93,35752,65438,0.59,HU,951.6154539,130692,58805,37945.394,0.4444,0.2949,0.2004,0.0484,0.0119,0.02,0.0029
34100,2011,"Morristown, TN (MSA)",25060,0.39,55.83,30084,42747,0.47,HU,733.5823638,138604,62228,38154.7713,0.3849,0.3444,0.221,0.0387,0.011,0.2773,0
34580,2011,"Mount Vernon-Anacortes, WA (MSA)",34749,-10.4,77.41,39107,47692,-0.37,HU,1911.268094,119099,52335,52405.7846,0.2581,0.3294,0.3182,0.076,0.0183,0.0582,0.0169
34620,2011,"Muncie, IN (MSA)",25855,1.66,57.6,30656,49327,1.33,HU,353.4612688,116214,51731,40311.647,0.3562,0.3045,0.2661,0.0583,0.0149,0.1457,0.1457
34740,2011,"Muskegon, MI (MSA)",24478,4,54.53,30785,61210,2.02,HU,1405.122087,171986,73487,43064.8245,0.3087,0.3207,0.3026,0.0576,0.0103,0,0
34820,2011,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",31278,-0.39,69.68,31177,147230,1.5,HU,1184.721456,280753,193654,43915.9135,0.2945,0.3597,0.2685,0.0656,0.0116,0.6128,0
34900,2011,"Napa, CA (MSA)",43358,-1.46,96.59,51325,67560,1.11,HU,762.683484,137746,55024,69687.1727,0.2049,0.2748,0.3367,0.144,0.0395,0,0
34940,2011,"Naples-Immokalee-Marco Island, FL (MSA)",35462,-0.89,79,58991,123949,3.31,HU,2357.695225,323229,197250,61223.4611,0.2032,0.2932,0.3118,0.1297,0.0622,0,0
34980,2011,"Nashville-Davidson--Murfreesboro--Franklin, TN (MSA)",46422,2.22,103.41,42629,809412,2.59,HU,5403.40417,1624706,681180,54258.0839,0.2524,0.3051,0.3253,0.095,0.0222,0.0535,0
35300,2011,"New Haven-Milford, CT (MSA)",39845,-0.31,88.76,49098,377056,0.67,HU,791.8205871,864262,362368,63667.3619,0.2563,0.2549,0.3311,0.1311,0.0266,0.0351,0.0249
35380,2011,"New Orleans-Metairie, LA (MSA)",52742,-6.98,117.49,43002,565256,0.96,HU,7586.743107,1210381,560637,48335.8378,0.3564,0.2901,0.2576,0.0761,0.0199,0.005,0.0047
35620,2011,"New York-Newark-Jersey City, NY-NJ-PA (MSA)",58651,0.45,130.65,56922,8868954,1.2,HU,8494.046101,19011791,7560075,69908.8937,0.263,0.2359,0.3001,0.1543,0.0467,0.5996,0.0833
35660,2011,"Niles-Benton Harbor, MI (MSA)",30948,0.08,68.94,37049,63556,0.93,HU,1513.555626,156402,76637,45695.8616,0.3141,0.3022,0.291,0.0746,0.0181,0,0
35840,2011,"North Port-Sarasota-Bradenton, FL (MSA)",29554,0.17,65.84,48410,254291,0.81,HU,1606.388723,707368,401623,51669.6037,0.2686,0.3201,0.2898,0.0905,0.0309,0.2628,0
35980,2011,"Norwich-New London, CT (MSA)",41227,-3.4,91.84,48176,137592,-0.7,HU,703.4314385,272781,120337,65166.6854,0.2164,0.2757,0.3634,0.1235,0.021,0.0139,0.0048
36100,2011,"Ocala, FL (MSA)",18618,-0.53,41.47,34505,95658,-0.04,HU,1625.151235,340367,168034,39152.2205,0.3783,0.3567,0.2145,0.0403,0.0101,0,0
36140,2011,"Ocean City, NJ (MSA)",37749,-0.54,84.09,50695,42553,-1.47,HU,592.6330449,96125,96789,53435.5698,0.2933,0.2965,0.2779,0.0996,0.0327,0.0687,0
36220,2011,"Odessa, TX (MSA)",44421,14.92,98.96,39585,68578,9.67,HU,883.1604931,140836,54406,45443.7201,0.4127,0.3284,0.2109,0.0375,0.0105,0,0
36260,2011,"Ogden-Clearfield, UT (MSA)",30064,0.37,66.97,34660,229155,1.95,HU,1835.943389,561813,191626,61123.2581,0.181,0.3143,0.3849,0.1042,0.0156,0.0254,0.0224
36420,2011,"Oklahoma City, OK (MSA)",42316,1.18,94.27,41717,609592,2.51,HU,5179.145446,1271529,546816,48614.1015,0.3153,0.3155,0.2841,0.0699,0.0152,0.0204,0
36500,2011,"Olympia-Tumwater, WA (MSA)",30279,-0.96,67.45,42774,101922,-0.26,HU,734.4580762,257992,110548,58943.1418,0.2232,0.3051,0.3624,0.0953,0.014,0.0973,0
36540,2011,"Omaha-Council Bluffs, NE-IA (MSA)",49432,0.2,110.12,44721,476395,0.35,HU,4020.318745,875297,366374,57955.7715,0.2291,0.2983,0.3484,0.1017,0.0225,0.0677,0.0022
36740,2011,"Orlando-Kissimmee-Sanford, FL (MSA)",41359,0.12,92.13,35466,1028494,1.65,HU,3936.571599,2168226,956375,52461.7609,0.2528,0.3272,0.3049,0.0918,0.0233,0.8441,0.0001
36780,2011,"Oshkosh-Neenah, WI (MSA)",42440,2.46,94.54,39485,95330,1.46,HU,537.9079984,167585,73530,50824.3022,0.2356,0.3193,0.3626,0.0687,0.0139,0.001,0.001
36980,2011,"Owensboro, KY (MSA)",33901,1.25,75.52,35585,52277,2.56,HU,876.0817292,115385,49722,43727.1877,0.3391,0.3174,0.2847,0.0446,0.0142,0.5303,0
37100,2011,"Oxnard-Thousand Oaks-Ventura, CA (MSA)",40149,2.11,89.44,47279,317129,0.21,HU,2142.616564,831134,282936,76736.8933,0.1716,0.2384,0.3631,0.1876,0.0394,0.3552,0.0084
37340,2011,"Palm Bay-Melbourne-Titusville, FL (MSA)",30694,-3.12,68.38,39023,202458,-0.44,HU,1547.628231,545206,270056,49396.408,0.2822,0.325,0.3002,0.0792,0.0134,0.0071,0
37460,2011,"Panama City, FL (MSA)",31795,-1.78,70.83,37033,81290,0.28,HU,990.8523464,169373,99477,45260.1734,0.3278,0.3395,0.2643,0.0577,0.0107,0,0
37620,2011,"Parkersburg-Vienna, WV (MSA)",29868,0.93,66.54,32214,42056,1.22,HU,1295.829537,161622,75052,40391.941,0.3657,0.3313,0.2455,0.0491,0.0084,0.0207,0
37860,2011,"Pensacola-Ferry Pass-Brent, FL (MSA)",27145,1.15,60.47,36742,175284,0.99,HU,1964.498615,449398,201352,47978.088,0.3116,0.3298,0.2784,0.0646,0.0156,0,0
37900,2011,"Peoria, IL (MSA)",44937,10.25,100.1,44151,186335,1.81,HU,2307.470976,381004,165109,53753.8806,0.2668,0.2985,0.3342,0.085,0.0154,0,0
37980,2011,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",51201,0.64,114.06,50187,2795494,0.52,HU,4376.728821,5980279,2437234,64070.4316,0.2529,0.2611,0.326,0.1314,0.0286,0.824,0.0086
38060,2011,"Phoenix-Mesa-Scottsdale, AZ (MSA)",40183,1.04,89.51,37171,1763675,1.84,HU,14195.81354,4322624,1846138,57167.3396,0.2394,0.304,0.3264,0.1073,0.0229,0.0964,0.0913
38220,2011,"Pine Bluff, AR (MSA)",26663,-1.19,59.4,30964,39256,-1.84,HU,2011.961406,99138,41495,36877.1605,0.4091,0.3048,0.2349,0.0424,0.0087,0.0008,0.0008
38300,2011,"Pittsburgh, PA (MSA)",43519,3.32,96.95,46117,1172455,1.7,HU,4850.398042,2344833,1096620,49847.4258,0.3313,0.3,0.2762,0.0742,0.0183,0.4251,0.0086
38340,2011,"Pittsfield, MA (MSA)",35357,2.11,78.76,45465,64256,0.11,HU,889.7509744,130446,68084,52507.7685,0.3062,0.2971,0.2944,0.0815,0.0209,0,0
38540,2011,"Pocatello, ID (MSA)",26060,-0.53,58.05,29540,33917,-0.27,HU,2515.299228,91332,36463,44580.0747,0.3385,0.3148,0.2747,0.0613,0.0108,0,0
38940,2011,"Port St. Lucie, FL (MSA)",22739,0.14,50.65,38095,129410,0.23,HU,1435.686593,433333,218197,49190.0097,0.2777,0.3369,0.2812,0.0796,0.0246,0.0386,0
38860,2011,"Portland-South Portland, ME (MSA)",44928,0.62,100.08,44367,268569,0.69,HU,2684.049337,512462,261751,55147.4538,0.2545,0.3104,0.3291,0.0841,0.0218,0.0022,0.0022
38900,2011,"Portland-Vancouver-Hillsboro, OR-WA (MSA)",59800,3.52,133.21,41313,1043978,2.12,HU,6558.15578,2260961,938546,57809.4199,0.2279,0.2982,0.3418,0.1108,0.0213,0.6471,0.0013
39140,2011,"Prescott, AZ (MSA)",17242,-1.49,38.41,30543,56252,-1.29,HU,7992.496027,216669,113149,43401.2235,0.3449,0.3471,0.2381,0.0544,0.0155,0,0
39300,2011,"Providence-Warwick, RI-MA (MSA)",36733,0.4,81.83,44093,694741,0.59,HU,2061.681067,1592160,689030,57614.5299,0.2994,0.2702,0.3163,0.0961,0.0181,0.6201,0.29
39340,2011,"Provo-Orem, UT (MSA)",26115,1.7,58.18,26470,191060,3.48,HU,5384.224452,552640,159259,57204.8218,0.2026,0.3209,0.3575,0.1004,0.0186,0.3603,0.1227
39380,2011,"Pueblo, CO (MSA)",22756,1.74,50.69,32055,60784,1.74,HU,2331.43886,161852,70714,42850.703,0.3605,0.3282,0.2538,0.0465,0.0111,0.0335,0.0003
39460,2011,"Punta Gorda, FL (MSA)",17833,1.44,39.73,36161,43927,1.72,HU,863.028775,156754,98307,44661.5249,0.3083,0.3576,0.2585,0.0587,0.017,0.0045,0
39540,2011,"Racine, WI (MSA)",29495,1.02,65.71,39268,76652,1.7,HU,755.5515607,196641,82635,55393.3782,0.2311,0.2814,0.3783,0.0943,0.0149,0.0016,0
39580,2011,"Raleigh, NC (MSA)",44832,-0.02,99.87,41276,537393,2.85,HU,1983.028765,1176735,484864,62045.6236,0.2037,0.2638,0.3568,0.1516,0.0242,0.0058,0.0045
39660,2011,"Rapid City, SD (MSA)",35209,2.1,78.43,41675,70517,1.02,HU,6198.199349,127627,56491,47504.3084,0.2976,0.3656,0.2693,0.053,0.0146,0.7629,0.3278
39740,2011,"Reading, PA (MSA)",30829,1.07,68.68,39330,174473,1.18,HU,779.9033544,415578,166385,54130.1382,0.2573,0.2974,0.3439,0.0869,0.0145,0.3587,0.0077
39820,2011,"Redding, CA (MSA)",24299,-0.58,54.13,36507,61762,-1.1,HU,3708.387935,176876,77139,45746.0062,0.3631,0.3132,0.2524,0.0592,0.0122,0,0.0002
39900,2011,"Reno, NV (MSA)",40500,0.37,90.22,42524,195186,0.48,HU,6669.358954,431819,189364,58744.6339,0.2215,0.2877,0.3512,0.1108,0.0289,0,0
40060,2011,"Richmond, VA (MSA)",46359,0.24,103.27,43856,620880,1.24,HU,5459.150671,1275384,538633,60643.0262,0.2387,0.2936,0.3366,0.1095,0.0215,0.5283,0.011
40140,2011,"Riverside-San Bernardino-Ontario, CA (MSA)",22284,-1.15,49.64,31096,1236151,1.08,HU,26788.99793,4326818,1526244,58671.0157,0.2797,0.2846,0.3146,0.1037,0.0174,0.4264,0.0029
40220,2011,"Roanoke, VA (MSA)",37204,0.06,82.88,39394,158534,0.28,HU,1798.969574,310734,145827,50360.5054,0.304,0.3218,0.2877,0.0704,0.016,0.0302,0.0009
40340,2011,"Rochester, MN (MSA)",42382,-3.5,94.41,43846,111542,0.83,HU,1541.214513,188012,79274,65724.0992,0.1976,0.2803,0.3785,0.1189,0.0247,0.1853,0
40380,2011,"Rochester, NY (MSA)",36974,-0.83,82.37,42313,514925,1.08,HU,4580.811691,1052375,454322,52956.8621,0.2656,0.2881,0.3278,0.1008,0.0176,0.3948,0.0109
40420,2011,"Rockford, IL (MSA)",32637,4.05,72.7,34962,147232,1.23,HU,731.9108919,354129,147755,51578.6165,0.2405,0.2952,0.3556,0.0926,0.0161,0,0
40580,2011,"Rocky Mount, NC (MSA)",33699,-1.65,75.07,31754,62095,-0.78,HU,984.5755531,153208,67417,39821.4007,0.3648,0.3128,0.2596,0.0526,0.0102,0.0065,0.0008
40660,2011,"Rome, GA (MSA)",28733,-0.03,64.01,33322,38961,-2.21,HU,491.2869076,96727,40701,42447.2328,0.3384,0.3319,0.257,0.0596,0.0131,0,0
40900,2011,"Sacramento--Roseville--Arden-Arcade, CA (MSA)",37516,-0.63,83.57,43094,882683,-0.26,HU,5046.131161,2165081,877105,62065.991,0.2297,0.2767,0.3407,0.1304,0.0225,0.2282,0.0009
40980,2011,"Saginaw, MI (MSA)",30641,3.11,68.26,32457,86928,3.07,HU,730.3081995,198061,85966,44881.078,0.3111,0.3016,0.2924,0.0818,0.0131,0,0
41420,2011,"Salem, OR (MSA)",27386,-2.02,61.01,33801,155511,-1.02,HU,1843.907245,398370,153838,48215.999,0.2781,0.331,0.3118,0.0674,0.0117,0.1515,0
41500,2011,"Salinas, CA (MSA)",34809,-5.12,77.54,41906,177017,-0.32,HU,3654.395312,422255,140196,62340.7861,0.2257,0.2903,0.3311,0.1221,0.0308,0.0002,0.0002
41540,2011,"Salisbury, MD-DE (MSA)",29902,-4.19,66.61,37402,151730,-0.38,HU,945.2940263,126654,52911,51112.2932,0.3311,0.3155,0.2736,0.0672,0.0127,0,0
41620,2011,"Salt Lake City, UT (MSA)",53843,1.74,119.94,38883,622110,2.24,HU,9742.245961,1147124,417751,60212.776,0.1953,0.3013,0.367,0.1124,0.024,0.1044,0.079
41660,2011,"San Angelo, TX (MSA)",30677,1.86,68.34,38845,51154,1.16,HU,2537.570875,113168,47993,44112.39,0.3711,0.3271,0.2411,0.0458,0.0149,0,0
41700,2011,"San Antonio-New Braunfels, TX (MSA)",34759,2.05,77.43,38124,925837,1.67,HU,7259.006317,2204096,861824,51322.3972,0.2843,0.3023,0.2987,0.0949,0.0198,0.0328,0
41740,2011,"San Diego-Carlsbad, CA (MSA)",48036,1,107.01,48066,1416293,0.62,HU,4350.643405,3125824,1172685,67357.709,0.2397,0.2763,0.3191,0.1323,0.0326,0.0109,0.0105
41860,2011,"San Francisco-Oakland-Hayward, CA (MSA)",65638,-0.91,146.22,62954,2040674,1.76,HU,3231.03314,4386796,1760116,79018.7239,0.1879,0.2187,0.3302,0.2014,0.0617,0.0054,0.0043
41940,2011,"San Jose-Sunnyvale-Santa Clara, CA (MSA)",89309,6.15,198.95,61831,926800,3.11,HU,2591.26265,1876513,662151,90030.7794,0.1364,0.1835,0.3425,0.2641,0.0735,0.0036,0.0041
42020,2011,"San Luis Obispo-Paso Robles-Arroyo Grande, CA (MSA)",33830,-2,75.36,42394,106896,2.44,HU,3510.776763,272182,118151,56501.2095,0.2789,0.2894,0.3116,0.0977,0.0225,0.0075,0.0009
42100,2011,"Santa Cruz-Watsonville, CA (MSA)",30292,-2.23,67.48,50138,95943,-0.74,HU,576.9364979,265937,105324,68217.6735,0.2136,0.2496,0.3187,0.1752,0.0428,0.0006,0.0006
42140,2011,"Santa Fe, NM (MSA)",38094,-1.54,84.86,43086,65015,-0.49,HU,1850.07402,146364,72177,56312.605,0.2764,0.2942,0.2954,0.1075,0.0264,0,0
42220,2011,"Santa Rosa, CA (MSA)",36594,0.66,81.52,45805,185757,0.96,HU,1686.197146,485844,204460,65645.1625,0.1937,0.2622,0.361,0.1521,0.0311,0,0
42340,2011,"Savannah, GA (MSA)",32758,0.12,72.97,40306,162620,0.93,HU,1508.687083,353844,153676,49724.2341,0.3202,0.2875,0.2866,0.0825,0.0232,0.0874,0.0056
42540,2011,"Scranton--Wilkes-Barre--Hazleton, PA (MSA)",30842,1.04,68.71,38188,262354,0.67,HU,1641.878978,564026,258793,43658.1947,0.3676,0.3128,0.2558,0.0532,0.0106,0.1027,0.005
42660,2011,"Seattle-Tacoma-Bellevue, WA (MSA)",62292,1.86,138.77,51250,1771437,1.72,HU,6128.872861,3486962,1482203,66639.7669,0.2055,0.2747,0.3595,0.1316,0.0285,0.2302,0.0051
42680,2011,"Sebastian-Vero Beach, FL (MSA)",25544,-0.21,56.9,51041,49519,0.97,HU,615.4874042,139878,76855,54123.6397,0.2885,0.31,0.2696,0.085,0.0469,0.0001,0
43100,2011,"Sheboygan, WI (MSA)",38511,-1.86,85.79,42748,58847,-0.49,HU,1216.332824,115812,50897,53422.8496,0.2163,0.3238,0.3807,0.0658,0.0133,0,0
43300,2011,"Sherman-Denison, TX (MSA)",27475,1.82,61.21,33595,45031,1.55,HU,917.1704351,121477,53936,47918.8238,0.3299,0.3102,0.2851,0.0611,0.0137,0,0
43340,2011,"Shreveport-Bossier City, LA (MSA)",45411,0.02,101.16,40199,203947,1.29,HU,2597.769487,400845,174644,44482.7144,0.3748,0.2917,0.2533,0.0637,0.0165,0,0
43580,2011,"Sioux City, IA-NE-SD (MSA)",38369,-4.35,85.47,40261,87294,-0.25,HU,1930.137943,144951,58655,47076.9269,0.2959,0.3354,0.2947,0.0578,0.0162,0.1428,0.0493
43620,2011,"Sioux Falls, SD (MSA)",60794,1.6,135.43,46329,141362,1.59,HU,2321.677026,233921,98271,54320.7478,0.2343,0.3232,0.3457,0.0838,0.013,0.7979,0.4084
43780,2011,"South Bend-Mishawaka, IN-MI (MSA)",35635,2.86,79.38,36279,137304,1.78,HU,873.8748399,319589,140805,47567.5645,0.2883,0.3149,0.3087,0.0742,0.014,0.1257,0.1257
43900,2011,"Spartanburg, SC (MSA)",32274,4.56,71.9,32025,128083,1.13,HU,744.5248676,289466,124797,44255.5677,0.317,0.3173,0.2876,0.0639,0.0143,0,0
44060,2011,"Spokane-Spokane Valley, WA (MSA)",32345,1.23,72.05,35831,226621,0.21,HU,1717.350486,478279,204262,48742.9161,0.3169,0.3155,0.2844,0.0708,0.0125,0.0284,0.0011
44100,2011,"Springfield, IL (MSA)",40115,-0.16,89.36,40901,106431,0.83,HU,1101.22885,210402,95718,53742.4521,0.2501,0.3046,0.3336,0.0926,0.0192,0,0
44140,2011,"Springfield, MA (MSA)",29348,-0.53,65.38,40823,267644,0.82,HU,1763.978448,694234,288686,51878.5708,0.3062,0.2855,0.3142,0.081,0.0131,0.015,0.0136
44180,2011,"Springfield, MO (MSA)",30616,1.64,68.2,32721,195527,0.95,HU,2819.025993,444757,195851,43390.7581,0.3462,0.3438,0.2461,0.051,0.013,0.4285,0.4285
44220,2011,"Springfield, OH (MSA)",23088,4.28,51.43,35609,51151,1.84,HU,369.8872584,137711,61059,46081.4975,0.2908,0.3215,0.3104,0.0677,0.0096,0,0
41060,2011,"St. Cloud, MN (MSA)",35040,0.92,78.06,36080,102507,1.9,HU,1688.911979,189583,78317,52363.4074,0.2518,0.3222,0.3419,0.0709,0.0133,0.051,0
41100,2011,"St. George, UT (MSA)",22457,-0.31,50.03,27920,49070,1.64,HU,2370.140924,144945,60500,48941.7851,0.28,0.3711,0.2759,0.0622,0.0107,0.0286,0.0014
41140,2011,"St. Joseph, MO-KS (MSA)",31503,0.83,70.18,34943,57484,-0.43,HU,1545.938288,127757,53997,44304.3613,0.3532,0.3346,0.26,0.0426,0.0096,0.0078,0
41180,2011,"St. Louis, MO-IL (MSA)",41032,1.3,91.41,42969,1346141,0.59,HU,8244.912277,2819637,1238655,55706.0099,0.2623,0.2951,0.3242,0.0975,0.0209,0.0041,0.0021
44300,2011,"State College, PA (MSA)",35303,2.95,78.64,39651,93385,1.95,HU,1064.081498,154282,63372,48726.0651,0.3363,0.3074,0.2715,0.0718,0.013,0.082,0.0647
44700,2011,"Stockton-Lodi, CA (MSA)",24331,-2.75,54.2,32157,209692,-0.07,HU,1347.122319,692750,235806,57688.8643,0.2835,0.2773,0.3208,0.1022,0.0163,0.0001,0.0002
44940,2011,"Sumter, SC (MSA)",25821,3.67,57.52,31725,43066,1.27,HU,640.9221886,107147,45862,39276.4898,0.3735,0.322,0.2505,0.0439,0.0101,0.0505,0
45060,2011,"Syracuse, NY (MSA)",36340,-0.61,80.95,40273,310981,0.12,HU,2566.361656,660670,286664,50853.8981,0.3054,0.2954,0.2998,0.0848,0.0145,0.5041,0.0118
45220,2011,"Tallahassee, FL (MSA)",30859,-1.03,68.74,36874,170800,-0.24,HU,2552.271385,372078,165084,47495.1463,0.3524,0.2877,0.2672,0.0759,0.0167,0.0293,0.0293
45300,2011,"Tampa-St. Petersburg-Clearwater, FL (MSA)",35753,0.14,79.65,39387,1169023,0.72,HU,3255.340039,2807699,1360057,47766.8836,0.3111,0.3239,0.2704,0.0759,0.0187,0.2933,0.0011
45460,2011,"Terre Haute, IN (MSA)",29758,-0.51,66.29,32021,72164,-0.37,HU,1349.48211,172273,74261,42441.1044,0.3631,0.3301,0.2495,0.0489,0.0085,0.1158,0.1157
45500,2011,"Texarkana, TX-AR (MSA)",29415,0.64,65.53,33949,63210,0.74,HU,1502.319065,137035,58247,41851.0777,0.395,0.2915,0.2517,0.049,0.0129,0,0
45780,2011,"Toledo, OH (MSA)",37812,4.67,84.23,36758,294105,1.35,HU,2019.797356,648479,299997,48860.0772,0.2976,0.2989,0.3055,0.0819,0.0162,0.0069,0
45820,2011,"Topeka, KS (MSA)",35286,2.25,78.61,39130,114515,0.26,HU,3044.424235,234862,104311,49334.9101,0.2726,0.3226,0.3267,0.0674,0.0107,0.0051,0
45940,2011,"Trenton, NJ (MSA)",64014,2.15,142.6,53271,218919,0.36,HU,204.7005139,366941,143188,75855.3548,0.2048,0.2296,0.3325,0.1823,0.0508,0.9237,0.0045
46060,2011,"Tucson, AZ (MSA)",28389,-0.17,63.24,35371,371669,-0.58,HU,9109.259668,1002358,449578,49051.0779,0.3231,0.3185,0.2669,0.0742,0.0173,0.019,0.0001
46140,2011,"Tulsa, OK (MSA)",43976,1.96,97.96,43450,428961,0.7,HU,6116.493577,946952,414008,48709.4474,0.3088,0.3159,0.2865,0.0719,0.0168,0.0172,0.0001
46220,2011,"Tuscaloosa, AL (MSA)",35498,5.3,79.08,34012,98854,1.04,HU,2588.210371,222413,98817,42264.6174,0.3884,0.2803,0.2561,0.0612,0.0139,0,0
